"ID","NAME","PRECISE_NAME","LAYER","STATE","COUNTRY"
234227,"auburn","auburn","micro","PA","US"
354362,"auburn","greater auburn","micro","IL","US"
231160,"auburn","greater auburn","micro","NY","US"
259250,"auburn","auburn","micro","MO","US"
128337,"auburn","auburn","micro","MA","US"
354360,"auburn","auburn","micro","IL","US"
208838,"auburn hills","auburn hills","micro","MI","US"
311547,"auburn hills","auburn hills","micro","OH","US"
207930,"auburn lake trails","auburn lake trails","micro","CA","US"
190732,"auburndale","auburndale","micro","FL","US"
122227,"auburndale","auburndale","micro","NY","US"
132233,"auburndale","auburndale","micro","MA","US"
213248,"auburntown","auburntown","micro","TN","US"
213249,"auburntown","greater auburntown","micro","TN","US"
197717,"aucilla","aucilla","micro","FL","US"
347467,"audobon forest","audobon forest","micro","GA","US"
347460,"audobon forest west","audobon forest west","micro","GA","US"
2659,"audrain","audrain county","county","MO","US"
192704,"audubon","audubon","micro","PA","US"
260929,"audubon","audubon","micro","TN","US"
239994,"audubon","audubon","micro","NC","US"
195363,"audubon","audubon","micro","TN","US"
447,"audubon","audubon county","county","IA","US"
260704,"audubon","audubon","micro","NJ","US"
186725,"audubon","audubon","micro","AL","US"
266529,"audubon","audubon","micro","NJ","US"
339810,"audubon hills - skyview heights","audubon hills - skyview heights","micro","GA","US"
264378,"audubon park","audubon park","micro","NC","US"
304068,"audubon park","audubon park","micro","OH","US"
